,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Nørre Tranders Vej 76,9000",2.098.000 kr.,Vejgaard Østre Skole,344 m,7.3,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 3 dage,73 m²,Grund: 590 m²,Ejerudg.: 2.236 kr/md,3 værelser,Opført 1948,2 toiletter,9000,https://www.boligsiden.dk/addresses/0a3f50ca-7772-32b8-e044-0003ba298018,,,,
"Mosevænget 5,6560",795.000 kr.,Bregnbjergskolen,"7,37 km",6.6,3.8,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 291 dage,168 m²,Grund: 808 m²,Ejerudg.: 1.472 kr/md,4 værelser,Opført 1925,2 toiletter,6560,https://www.boligsiden.dk/addresses/0a3f50b8-1467-32b8-e044-0003ba298018,,,,
"Telefonvej 4B, 4. th.,2860",4.695.000 kr.,Buddinge Skole,737 m,7.2,3.7,Ejerlejlighed,Energimærke C,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 3 dage,92 m²,,Ejerudg.: 3.871 kr/md,4 værelser,Opført 2007,1 toilet,2860,https://www.boligsiden.dk/addresses/282eb622-39ec-351f-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Ludvig Holsteins Alle 59,2750",4.995.000 kr.,Skovvejens Skole - Øst,"1,16 km",7.5,3.7,Villa,Energimærke D,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 3 dage,175 m²,Grund: 980 m²,Ejerudg.: 4.602 kr/md,5 værelser,Opført 1971,2 toiletter,2750,https://www.boligsiden.dk/addresses/0a3f50a3-0b32-32b8-e044-0003ba298018,,,,
"Tørholmsvej 41,9800",1.495.000 kr.,Hjørring Ny 10.,246 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 858 dage,124 m²,Grund: 636 m²,Ejerudg.: 1.768 kr/md,5 værelser,Opført 1934,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-4a1b-32b8-e044-0003ba298018,,,,
"Højstrupvej 7,8600",2.295.000 kr.,Dybkærskolen,"1,07 km",7.4,3.8,Villa,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 334 dage,143 m²,Grund: 718 m²,Ejerudg.: 2.981 kr/md,6 værelser,Opført 1962,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c1-dd63-32b8-e044-0003ba298018,,,,
"Resenvej 25,9220",950.000 kr.,Bundgaardsskolen,885 m,6.4,3.7,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 3 dage,106 m²,Grund: 949 m²,Ejerudg.: 1.677 kr/md,4 værelser,Opført 1952,1 toilet,9220,https://www.boligsiden.dk/addresses/0a3f50ca-8ea2-32b8-e044-0003ba298018,,,,
"Bredgade 170,9830",2.850.000 kr.,Tårs Skole,896 m,6.5,3.7,Landejendom,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 653 dage,205 m²,Grund: 33462 m²,Ejerudg.: 1.815 kr/md,6 værelser,Opført 1887,2 toiletter,9830,https://www.boligsiden.dk/addresses/0a3f50c8-08d1-32b8-e044-0003ba298018,,,,
"Rypevej 30,8270",12.000.000 kr.,Kragelundskolen,880 m,8.2,3.9,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 378 dage,212 m²,Grund: 926 m²,Ejerudg.: 7.869 kr/md,7 værelser,Opført 1934,2 toiletter,8270,https://www.boligsiden.dk/addresses/0a3f50c4-015e-32b8-e044-0003ba298018,,,,
"Følfodvej 11,4600",3.595.000 kr.,Hastrupskolen,977 m,6.9,3.8,Villa,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 3 dage,140 m²,Grund: 792 m²,Ejerudg.: 2.807 kr/md,4 værelser,Opført 1967,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-65d9-32b8-e044-0003ba298018,,,,
"Rosenvængets Alle 17,9700",1.650.000 kr.,Skolegades Skole,342 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 3 dage,128 m²,Grund: 688 m²,Ejerudg.: 1.376 kr/md,3 værelser,Opført 1935,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-f6a7-32b8-e044-0003ba298018,,,,
"Rugmarken 17, 1. th.,3060",2.295.000 kr.,Espergærde Skole,207 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 3 dage,96 m²,,Ejerudg.: 4.688 kr/md,4 værelser,Opført 1971,1 toilet,3060,https://www.boligsiden.dk/addresses/0a3f50a9-7695-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Ringstedvej 42,4690",2.895.000 kr.,Ny-Vest,806 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 3 dage,143 m²,Grund: 679 m²,Ejerudg.: 2.464 kr/md,5 værelser,Opført 1930,2 toiletter,4690,https://www.boligsiden.dk/addresses/0a3f50ad-1ac0-32b8-e044-0003ba298018,,,,
"Boholtevej 51, 2. th.,4600",1.735.000 kr.,Søndre Skole,618 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 3 dage,59 m²,,Ejerudg.: 2.381 kr/md,2 værelser,Opført 1966,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-5b96-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kirkestræde 18,3700",998.000 kr.,Åvangsskolen,"1,31 km",6.4,3.6,Rækkehus,Energimærke E,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,95 m²,Grund: 136 m²,Ejerudg.: 1.537 kr/md,3 værelser,Opført 1910,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b1-f96e-32b8-e044-0003ba298018,,,,
"Majsmarken 11,4140",3.995.000 kr.,Borup Skole,965 m,7.2,3.7,Villa,Energimærke C,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 3 dage,158 m²,Grund: 893 m²,Ejerudg.: 2.726 kr/md,5 værelser,Opført 2006,2 toiletter,4140,https://www.boligsiden.dk/addresses/0a3f50ac-4370-32b8-e044-0003ba298018,,,,
"Lungstedvangen 29,5250",2.395.000 kr.,Rasmus Rask-Skolen,796 m,7.4,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 3 dage,146 m²,Grund: 715 m²,Ejerudg.: 2.142 kr/md,5 værelser,Opført 1978,1 toilet,5250,https://www.boligsiden.dk/addresses/0a3f50b4-4b01-32b8-e044-0003ba298018,,,,
"H C Andersens Vej 49,7430",1.695.000 kr.,Hyldgårdsskolen,716 m,7.3,3.9,Villa,Energimærke D,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 3 dage,160 m²,Grund: 893 m²,Ejerudg.: 2.081 kr/md,5 værelser,Opført 1973,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-44d7-32b8-e044-0003ba298018,,,,
"Tjørnevej 16,2800",10.495.000 kr.,Lindegårdsskolen,"1,18 km",7.4,3.7,Villa,Energimærke A2015,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 285 dage,199 m²,Grund: 881 m²,Ejerudg.: 6.807 kr/md,5 værelser,Opført 2023,2 toiletter,2800,https://www.boligsiden.dk/addresses/91194325-a12f-4b99-a89f-ea6d471802b8,,,,
"Lyngtoft 5,6760",1.798.000 kr.,Vadehavsskolen,775 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 3 dage,132 m²,Grund: 806 m²,Ejerudg.: 1.261 kr/md,5 værelser,Opført 1976,1 toilet,6760,https://www.boligsiden.dk/addresses/0a3f50b9-ca12-32b8-e044-0003ba298018,,,,
"Frederiksdalsvej 10G, 1. tv.,2830",2.695.000 kr.,Fuglsanggårdsskolen,495 m,8.5,3.9,Ejerlejlighed,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 3 dage,81 m²,,Ejerudg.: 5.906 kr/md,4 værelser,Opført 1940,1 toilet,2830,https://www.boligsiden.dk/addresses/0a3f50a6-284e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hasselvej 6,8600",2.495.000 kr.,Sejs Skole,166 m,8.1,3.9,Villa,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 3 dage,130 m²,Grund: 728 m²,Ejerudg.: 2.622 kr/md,3 værelser,Opført 1966,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c1-d562-32b8-e044-0003ba298018,,,,
"Peter Freuchensvej 32,4800",1.850.000 kr.,Østerbroskolen,"1,02 km",6.5,3.7,Villa,Energimærke D,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 3 dage,117 m²,Grund: 754 m²,Ejerudg.: 1.704 kr/md,4 værelser,Opført 1968,2 toiletter,4800,https://www.boligsiden.dk/addresses/0a3f50b0-4084-32b8-e044-0003ba298018,,,,
"Vestre Teglgade 8C, st. tv.,2450",4.000.000 kr.,Skolen i Sydhavnen,451 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,75 m²,,Ejerudg.: 3.681 kr/md,2 værelser,Opført 2019,1 toilet,2450,https://www.boligsiden.dk/addresses/68c12fc8-610b-4bc4-869f-f0e5d6284d00,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Robert Jacobsens Vej 10Y, 3. mf.,2300",4.350.000 kr.,Arena Skole og Fritid,177 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,91 m²,,Ejerudg.: 3.950 kr/md,3 værelser,Opført 2017,1 toilet,2300,https://www.boligsiden.dk/addresses/284cb70f-5a4e-41e7-b455-d06f4b6b3da4,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fåborgvej 42,5620",750.000 kr.,Glamsbjergskolen,918 m,7,3.6,Landejendom,Energimærke F,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 3 dage,80 m²,Grund: 23580 m²,Ejerudg.: 1.318 kr/md,4 værelser,Opført 1900,-,5620,https://www.boligsiden.dk/addresses/0a3f50b2-c565-32b8-e044-0003ba298018,,,,
"Skovvænget 1,8543",3.795.000 kr.,Hornslet Skole,832 m,7.4,3.7,Villa,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 3 dage,142 m²,Grund: 787 m²,Ejerudg.: 2.621 kr/md,5 værelser,Opført 2001,2 toiletter,8543,https://www.boligsiden.dk/addresses/0a3f50c1-669b-32b8-e044-0003ba298018,,,,
"Rolfsvej 37, 3. th.,2000",7.195.000 kr.,Skolen på Nyelandsvej,147 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 3 dage,111 m²,,Ejerudg.: 5.603 kr/md,4 værelser,Opført 1916,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-b86d-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Heltoften 50,7900",2.595.000 kr.,Midtmors Skole,"6,1 km",6.3,3.7,Landejendom/Villa,Energimærke D,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 3 dage,187 m²,Grund: 74401 m²,Ejerudg.: 1.707 kr/md,6 værelser,Opført 1879,1 toilet,7900,https://www.boligsiden.dk/addresses/0a3f50c5-48ff-32b8-e044-0003ba298018,,,,
"Løjtegårdsvej 114,2770",3.895.000 kr.,Pilegårdsskolen,690 m,7.1,3.7,Villa,Energimærke C,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 92 dage,87 m²,Grund: 621 m²,Ejerudg.: 4.067 kr/md,5 værelser,Opført 1930,1 toilet,2770,https://www.boligsiden.dk/addresses/0a3f50a7-55fa-32b8-e044-0003ba298018,,,,
"Bækparken 19,9500",2.245.000 kr.,Hobro Søndre Skole og MF10,"5,08 km",7,3.7,Villa,Energimærke D,Lav,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,178 m²,Grund: 1082 m²,Ejerudg.: 2.204 kr/md,5 værelser,Opført 1977,2 toiletter,9500,https://www.boligsiden.dk/addresses/0a3f50c6-bbcd-32b8-e044-0003ba298018,,,,
"Ved Grænsen 30,2000",11.995.000 kr.,Tre Falke Skolen,439 m,6.9,3.6,Villa,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 274 dage,172 m²,Grund: 573 m²,Ejerudg.: 5.904 kr/md,6 værelser,Opført 1917,2 toiletter,2000,https://www.boligsiden.dk/addresses/0a3f50a2-da63-32b8-e044-0003ba298018,,,,
"Kilen 5,6520",895.000 kr.,Toftlund Distriktsskole,927 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 3 dage,153 m²,Grund: 1258 m²,Ejerudg.: 1.905 kr/md,4 værelser,Opført 1973,2 toiletter,6520,https://www.boligsiden.dk/addresses/0a3f50b7-30da-32b8-e044-0003ba298018,,,,
"Viggo Rothes Vej 22,2920",28.895.000 kr.,Maglegårdsskolen,467 m,8.1,3.9,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 3 dage,233 m²,Grund: 908 m²,Ejerudg.: 15.510 kr/md,6 værelser,Opført 1910,2 toiletter,2920,https://www.boligsiden.dk/addresses/0a3f50a4-24f4-32b8-e044-0003ba298018,,,,
"Sct. Olufs Bakke 22,8800",1.050.000 kr.,Nordre Skole,518 m,7.4,3.8,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 3 dage,107 m²,Grund: 250 m²,Ejerudg.: 1.992 kr/md,5 værelser,Opført 1941,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-8b62-32b8-e044-0003ba298018,,,,
"Langelunden 8, st. tv.,2990",1.725.000 kr.,Nivå Skole,811 m,7.4,3.8,Ejerlejlighed,Energimærke C,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 3 dage,91 m²,,Ejerudg.: 4.001 kr/md,3 værelser,Opført 1971,1 toilet,2990,https://www.boligsiden.dk/addresses/0a3f50aa-5f4e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hjortevej 53,9200",2.795.000 kr.,Sofiendalskolen,"2,24 km",6.7,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 3 dage,156 m²,Grund: 811 m²,Ejerudg.: 2.433 kr/md,6 værelser,Opført 1981,1 toilet,9200,https://www.boligsiden.dk/addresses/0a3f50ca-22ea-32b8-e044-0003ba298018,,,,
"Bryggervangen 36, 4. 3.,2100",2.795.000 kr.,Kildevældsskolen,520 m,6.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,44 m²,,Ejerudg.: 3.457 kr/md,1 værelser,Opført 1932,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509d-92c6-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Nørregade 28,6440",1.395.000 kr.,Augustenborg Skole,556 m,6.6,3.6,Villa,Energimærke C,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 3 dage,130 m²,Grund: 639 m²,Ejerudg.: 1.458 kr/md,5 værelser,Opført 1963,1 toilet,6440,https://www.boligsiden.dk/addresses/0a3f50b6-4431-32b8-e044-0003ba298018,,,,
"Vinkelvej 8,8620",4.245.000 kr.,"Trekløverskolen, Silkeborg",613 m,6.8,3.7,Villa,Energimærke A2015,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 3 dage,210 m²,Grund: 4491 m²,Ejerudg.: 3.288 kr/md,4 værelser,Opført 2016,2 toiletter,8620,https://www.boligsiden.dk/addresses/73a5bee1-cd35-46b5-9b49-4d7f7d3642fa,,,,
"Gadegaardsvej 1,6580",995.000 kr.,Vamdrup Skole,967 m,6.9,3.7,Villa,Energimærke F,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 538 dage,130 m²,Grund: 705 m²,Ejerudg.: 1.759 kr/md,4 værelser,Opført 1960,2 toiletter,6580,https://www.boligsiden.dk/addresses/0a3f50bc-8d63-32b8-e044-0003ba298018,,,,
"Niels Juels Vej 45,8500",595.000 kr.,Søren Kanne-Skolen,870 m,6.5,3.6,Villa,Energimærke E,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 3 dage,91 m²,Grund: 870 m²,Ejerudg.: 1.084 kr/md,3 værelser,Opført 1937,1 toilet,8500,https://www.boligsiden.dk/addresses/0a3f50bf-da30-32b8-e044-0003ba298018,,,,
"Vestre Teglgade 8B, 4. th.,2450",4.250.000 kr.,Skolen i Sydhavnen,444 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 3 dage,79 m²,,Ejerudg.: 3.817 kr/md,2 værelser,Opført 2019,1 toilet,2450,https://www.boligsiden.dk/addresses/5270024d-e134-4132-a1e0-77393b35829f,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Åsvejen 38,4330",7.495.000 kr.,Hvalsø Skole,534 m,7.5,3.7,Villa,Energimærke B,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 687 dage,219 m²,Grund: 2400 m²,Ejerudg.: 4.934 kr/md,6 værelser,Opført 2009,3 toiletter,4330,https://www.boligsiden.dk/addresses/0a3f50ab-5661-32b8-e044-0003ba298018,,,,
"Novrupvej 96,6705",2.398.000 kr.,Præstegårdsskolen,"2,6 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 3 dage,170 m²,Grund: 19995 m²,Ejerudg.: 2.699 kr/md,5 værelser,Opført 1938,1 toilet,6705,https://www.boligsiden.dk/addresses/0a3f50b9-1a79-32b8-e044-0003ba298018,,,,
"Torvegade 18,5690",2.595.000 kr.,Tallerupskolen,274 m,7.6,3.7,Villa,Energimærke C,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 3 dage,174 m²,Grund: 1518 m²,Ejerudg.: 2.106 kr/md,5 værelser,Opført 1985,1 toilet,5690,https://www.boligsiden.dk/addresses/0a3f50b5-e7bb-32b8-e044-0003ba298018,,,,
"Thorupvej 37,7451",2.995.000 kr.,Sunds Skole,"2,03 km",7.2,3.6,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 3 dage,270 m²,Grund: 6316 m²,Ejerudg.: 2.626 kr/md,6 værelser,Opført 1917,2 toiletter,7451,https://www.boligsiden.dk/addresses/0a3f50bd-b3a6-32b8-e044-0003ba298018,,,,
"Østtoften 16,4040",3.395.000 kr.,Nordskolen,"1,84 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 3 dage,127 m²,Grund: 835 m²,Ejerudg.: 3.161 kr/md,4 værelser,Opført 1998,1 toilet,4040,https://www.boligsiden.dk/addresses/0a3f50ab-4755-32b8-e044-0003ba298018,,,,
"Midtgårdsvej 12,6920",1.095.000 kr.,Videbæk Skole,"1,74 km",6.7,3.7,Villa,Energimærke E,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 3 dage,154 m²,Grund: 1272 m²,Ejerudg.: 1.646 kr/md,4 værelser,Opført 1980,2 toiletter,6920,https://www.boligsiden.dk/addresses/0a3f50bf-3a3b-32b8-e044-0003ba298018,,,,
"Gammelhavn 48, 4. tv..,7100",2.699.000 kr.,"Vejle Midtbyskole, afdeling Damhaven",501 m,6,3.6,Ejerlejlighed,fejl,Ukendt,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 3 dage,76 m²,,Ejerudg.: 2.607 kr/md,2 værelser,Opført 2025,-,7100,https://www.boligsiden.dk/addresses/e521053f-0b0e-401f-9aed-64f01072ace1,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Strandvejen 415A,2930",22.000.000 kr.,Skovshoved Skole,"1,53 km",8.2,3.9,Rækkehus,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 3 dage,180 m²,Grund: 577 m²,Ejerudg.: 8.785 kr/md,5 værelser,Opført 1961,3 toiletter,2930,https://www.boligsiden.dk/addresses/0a3f50a4-1163-32b8-e044-0003ba298018,,,,
"Egevænget 22,6051",2.245.000 kr.,Alminde-Viuf Fællesskole,513 m,7.4,3.8,Villa,Energimærke B,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 3 dage,149 m²,Grund: 615 m²,Ejerudg.: 2.562 kr/md,5 værelser,Opført 1995,2 toiletter,6051,https://www.boligsiden.dk/addresses/0a3f50bb-f368-32b8-e044-0003ba298018,,,,
"Møllebakken 11,9530",2.245.000 kr.,Bavnebakkeskolen,587 m,7.5,3.8,Villa,Energimærke D,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 220 dage,118 m²,Grund: 715 m²,Ejerudg.: 1.759 kr/md,4 værelser,Opført 1970,1 toilet,9530,https://www.boligsiden.dk/addresses/0a3f50c9-69c7-32b8-e044-0003ba298018,,,,
