,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Rådyrvej 11,8660",4.248.000 kr.,Niels Ebbesen Skolen,"1,31 km",7.7,3.7,Villa,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 14 dage,151 m²,Grund: 744 m²,Ejerudg.: 2.678 kr/md,5 værelser,Opført 1996,2 toiletter,8660,https://www.boligsiden.dk/addresses/0a3f50c2-3c8a-32b8-e044-0003ba298018,,,,
"Jeppe Aakjærs Vej 1,8920",3.495.000 kr.,Hornbæk Skole,"1,24 km",7.2,3.8,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 14 dage,180 m²,Grund: 831 m²,Ejerudg.: 2.526 kr/md,7 værelser,Opført 1967,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c0-ff7d-32b8-e044-0003ba298018,,,,
"Lindelyvej 31,5792",1.745.000 kr.,Carl Nielsen-Skolen,"2,26 km",7.2,3.9,Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 14 dage,128 m²,Grund: 881 m²,Ejerudg.: 1.521 kr/md,5 værelser,Opført 1976,1 toilet,5792,https://www.boligsiden.dk/addresses/0a3f50b6-2a33-32b8-e044-0003ba298018,,,,
"Villestoftemarken 41,5210",3.195.000 kr.,Paarup Skole,"1,55 km",7.4,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 14 dage,160 m²,Grund: 989 m²,Ejerudg.: 2.212 kr/md,5 værelser,Opført 2005,2 toiletter,5210,https://www.boligsiden.dk/addresses/0a3f50b4-f3b6-32b8-e044-0003ba298018,,,,
"Vollerupvej 147,4400",610.000 kr.,Skolen på Herredsåsen,"3,77 km",6.8,3.6,Villa,Energimærke E,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 14 dage,95 m²,Grund: 794 m²,Ejerudg.: 1.450 kr/md,3 værelser,Opført 1915,1 toilet,4400,https://www.boligsiden.dk/addresses/0a3f50ad-caa5-32b8-e044-0003ba298018,,,,
"Mustrupvej 175B,8320",3.998.000 kr.,Mårslet Skole,452 m,7.9,3.8,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 14 dage,130 m²,Grund: 268 m²,Ejerudg.: 2.887 kr/md,4 værelser,Opført 2008,2 toiletter,8320,https://www.boligsiden.dk/addresses/2374c2e5-9c80-3ff2-e044-0003ba298018,,,,
"Peter Bangs Vej 233, st. th.,2500",2.095.000 kr.,Ålholm Skole,873 m,6.6,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 264 dage,52 m²,,Ejerudg.: 2.730 kr/md,2 værelser,Opført 1936,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f50a0-1ecb-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tranbjerg Hovedgade 84,8310",2.499.000 kr.,Tranbjergskolen,647 m,6.9,3.7,Rækkehus,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 14 dage,132 m²,Grund: 187 m²,Ejerudg.: 2.715 kr/md,5 værelser,Opført 1977,2 toiletter,8310,https://www.boligsiden.dk/addresses/0a3f50c4-87c1-32b8-e044-0003ba298018,,,,
"Dangårdsvej 4,8990",850.000 kr.,Fårup Skole og Børneby,"1,99 km",6.8,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 454 dage,106 m²,Grund: 1007 m²,Ejerudg.: 1.268 kr/md,4 værelser,Opført 1967,1 toilet,8990,https://www.boligsiden.dk/addresses/0a3f50c0-c145-32b8-e044-0003ba298018,,,,
"Mariehøj 34,3000",2.495.000 kr.,Nordvestskolen,684 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 14 dage,124 m²,Grund: 164 m²,Ejerudg.: 3.057 kr/md,5 værelser,Opført 1976,2 toiletter,3000,https://www.boligsiden.dk/addresses/0a3f50a9-5df9-32b8-e044-0003ba298018,,,,
"Thorsvej 8,8500",1.098.000 kr.,Søren Kanne-Skolen,925 m,6.5,3.6,Villa,Energimærke E,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 502 dage,154 m²,Grund: 779 m²,Ejerudg.: 1.554 kr/md,5 værelser,Opført 1951,1 toilet,8500,https://www.boligsiden.dk/addresses/0a3f50bf-e3b6-32b8-e044-0003ba298018,,,,
"Toften 6,6240",595.000 kr.,Øster Højst Filialskole,143 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 14 dage,141 m²,Grund: 908 m²,Ejerudg.: 774 kr/md,5 værelser,Opført 1971,1 toilet,6240,https://www.boligsiden.dk/addresses/0a3f50b7-0a07-32b8-e044-0003ba298018,,,,
"Søndermarken 12,6630",1.795.000 kr.,Jels Skole,299 m,7.2,3.7,Villa,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 14 dage,202 m²,Grund: 770 m²,Ejerudg.: 1.576 kr/md,7 værelser,Opført 1967,2 toiletter,6630,https://www.boligsiden.dk/addresses/0a3f50b7-426a-32b8-e044-0003ba298018,,,,
"Melbyvej 112,3370",1.195.000 kr.,Melby Skole,307 m,7,3.7,Villa,Energimærke F,Lav,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 14 dage,90 m²,Grund: 363 m²,Ejerudg.: 2.234 kr/md,4 værelser,Opført 1948,2 toiletter,3370,https://www.boligsiden.dk/addresses/0a3f50a8-8e52-32b8-e044-0003ba298018,,,,
"Hjorthøjvej 1,4700",595.000 kr.,Fladsåskolen,"3,45 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 14 dage,150 m²,Grund: 1446 m²,Ejerudg.: 1.569 kr/md,5 værelser,Opført 1912,1 toilet,4700,https://www.boligsiden.dk/addresses/0a3f50af-8b7d-32b8-e044-0003ba298018,,,,
"Mejsebo 13,2665",3.395.000 kr.,Egholmskolen,629 m,7.2,3.7,Rækkehus,Energimærke A2010,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 14 dage,109 m²,Grund: 167 m²,Ejerudg.: 2.962 kr/md,4 værelser,Opført 1978,2 toiletter,2665,https://www.boligsiden.dk/addresses/0a3f50a7-8774-32b8-e044-0003ba298018,,,,
"Strandlodsvej 13B, 4. tv.,2300",5.295.000 kr.,Lergravsparkens Skole,548 m,6.9,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 14 dage,90 m²,,Ejerudg.: 4.048 kr/md,3 værelser,Opført 2015,1 toilet,2300,https://www.boligsiden.dk/addresses/9db5b5e1-938d-4e29-94e4-64b2d6aedeb5,Elevator: Ja,Altan: Ja,Terrasse: Ja,
"Nattergalevej 44, 3.,2400",1.595.000 kr.,Grøndalsvængets Skole,182 m,6.3,3.6,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 14 dage,49 m²,,Ejerudg.: 3.570 kr/md,2 værelser,Opført 1937,1 toilet,2400,https://www.boligsiden.dk/addresses/0a3f509f-c58e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Diernæs Strandby 84,6100",1.995.000 kr.,Fællesskolen HoptrupMarstrupVilstrup,"3,49 km",6.6,3.7,Villa/Fritidsbolig,Energimærke A2010,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 14 dage,109 m²,Grund: 749 m²,Ejerudg.: 1.437 kr/md,7 værelser,Opført 1965,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-afb4-32b8-e044-0003ba298018,,,,
"Frankrigshusene 10, 4. tv.,2300",2.795.000 kr.,Skolen på Amagerbro,64 m,6,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 193 dage,56 m²,,Ejerudg.: 2.799 kr/md,2 værelser,Opført 1936,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509e-164a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Stenløkken 128,3460",11.995.000 kr.,Rude Skov Skole,"2,02 km",8.3,3.7,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 136 dage,246 m²,Grund: 1277 m²,Ejerudg.: 6.742 kr/md,6 værelser,Opført 1973,3 toiletter,3460,https://www.boligsiden.dk/addresses/0a3f50a7-fd7e-32b8-e044-0003ba298018,,,,
"Daddelvej 36,4700",2.650.000 kr.,Sydbyskolen,731 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 14 dage,173 m²,Grund: 911 m²,Ejerudg.: 2.691 kr/md,5 værelser,Opført 1979,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-6db9-32b8-e044-0003ba298018,,,,
"Kirsebærvej 9,4654",1.795.000 kr.,"Ny-Øst, Hylleholt Skole",164 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 14 dage,121 m²,Grund: 750 m²,Ejerudg.: 2.344 kr/md,4 værelser,Opført 1980,1 toilet,4654,https://www.boligsiden.dk/addresses/0a3f50af-7721-32b8-e044-0003ba298018,,,,
"Vedbyvej 59,5471",1.645.000 kr.,Glavendrupskolen,"2,06 km",6.7,3.7,Villa,Energimærke C,Høj,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 82 dage,132 m²,Grund: 1477 m²,Ejerudg.: 2.660 kr/md,5 værelser,Opført 1863,2 toiletter,5471,https://www.boligsiden.dk/addresses/0a3f50b5-d92d-32b8-e044-0003ba298018,,,,
"Tingvej 13,7800",595.000 kr.,Skave Skole og Børnehus,"14,18 km",7.1,3.7,Villa,Energimærke D,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 433 dage,131 m²,Grund: 1860 m²,Ejerudg.: 932 kr/md,6 værelser,Opført 1902,1 toilet,7800,https://www.boligsiden.dk/addresses/0a3f50bf-4fc1-32b8-e044-0003ba298018,,,,
"Toustrup Stationsvej 6,8641",2.395.000 kr.,Sorring Skole,"2,16 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 14 dage,131 m²,Grund: 752 m²,Ejerudg.: 1.746 kr/md,5 værelser,Opført 1949,1 toilet,8641,https://www.boligsiden.dk/addresses/0a3f50bf-bf78-32b8-e044-0003ba298018,,,,
"Wildersgade 29, 4. th.,1408",6.500.000 kr.,Christianshavns Skole,408 m,7.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 14 dage,97 m²,,Ejerudg.: 5.285 kr/md,3 værelser,Opført 1933,1 toilet,1408,https://www.boligsiden.dk/addresses/0a3f50a1-b39f-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Toftegårdsvej 14,3520",6.750.000 kr.,Solvangskolen,477 m,7.9,3.8,Villa,Energimærke D,Høj,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 14 dage,184 m²,Grund: 1278 m²,Ejerudg.: 5.747 kr/md,7 værelser,Opført 1956,3 toiletter,3520,https://www.boligsiden.dk/addresses/0a3f50a8-21f7-32b8-e044-0003ba298018,,,,
"Lærkenborgvej 10A,7840",575.000 kr.,Højslev Skole,"7,75 km",7.5,3.7,Villa,Energimærke F,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 424 dage,142 m²,Grund: 3191 m²,Ejerudg.: 1.057 kr/md,4 værelser,Opført 1897,1 toilet,7840,https://www.boligsiden.dk/addresses/0a3f50c5-a745-32b8-e044-0003ba298018,,,,
"Saxovej 91, 1. 23.,5210",845.000 kr.,Tarup Skole,"1,04 km",7.6,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 14 dage,51 m²,,Ejerudg.: 2.596 kr/md,2 værelser,Opført 1970,1 toilet,5210,https://www.boligsiden.dk/addresses/0a3f50b4-a5db-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Strandengen 8,2680",11.000.000 kr.,Uglegårdsskolen,"1,59 km",7.8,3.8,Villa,Energimærke A2020,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 14 dage,202 m²,Grund: 771 m²,Ejerudg.: 4.183 kr/md,5 værelser,Opført 2024,-,2680,https://www.boligsiden.dk/addresses/0a3f50ac-6a49-32b8-e044-0003ba298018,,,,
"Ryttergade 7,9681",350.000 kr.,Løgstør Skole,"6,84 km",7.1,3.8,Villa,Energimærke F,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 14 dage,162 m²,Grund: 367 m²,Ejerudg.: 1.068 kr/md,5 værelser,Opført 1930,2 toiletter,9681,https://www.boligsiden.dk/addresses/0a3f50c8-8f26-32b8-e044-0003ba298018,,,,
"Drosselvej 8,8830",895.000 kr.,Ørum Skole,561 m,6.8,3.7,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 14 dage,123 m²,Grund: 925 m²,Ejerudg.: 1.449 kr/md,4 værelser,Opført 1972,1 toilet,8830,https://www.boligsiden.dk/addresses/0a3f50c6-3f86-32b8-e044-0003ba298018,,,,
"Skuldelevvej 21A,4050",3.795.000 kr.,Fjordlandsskolen,509 m,6.4,3.6,Villa,Energimærke C,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 14 dage,229 m²,Grund: 857 m²,Ejerudg.: 3.099 kr/md,7 værelser,Opført 1921,2 toiletter,4050,https://www.boligsiden.dk/addresses/0a3f50aa-7990-32b8-e044-0003ba298018,,,,
"Falkevej 34, 1. tv.,8800",775.000 kr.,Søndre Skole,"1,11 km",7.2,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 14 dage,76 m²,,Ejerudg.: 2.412 kr/md,3 værelser,Opført 1981,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-5b28-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Jyllandsgade 7, st. tv.,8900",1.338.000 kr.,Hobrovejens Skole,446 m,6.3,3.8,Ejerlejlighed,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 316 dage,102 m²,,Ejerudg.: 2.157 kr/md,3 værelser,Opført 1934,1 toilet,8900,https://www.boligsiden.dk/addresses/0a3f50c1-00a8-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Lyngborghave 34, st. th.,3460",2.195.000 kr.,Birkerød Skole,429 m,7.9,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 14 dage,72 m²,,Ejerudg.: 3.663 kr/md,3 værelser,Opført 1975,1 toilet,3460,https://www.boligsiden.dk/addresses/0a3f50a7-f27d-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Langedvej 28,4760",2.795.000 kr.,"Gåsetårnskolen, Kastrup afdeling",791 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 14 dage,221 m²,Grund: 843 m²,Ejerudg.: 2.271 kr/md,8 værelser,Opført 1963,3 toiletter,4760,https://www.boligsiden.dk/addresses/0a3f50b1-b9fc-32b8-e044-0003ba298018,,,,
"Kystvej 21, 2. th.,7130",3.195.000 kr.,Juelsminde Skole,"1,77 km",6.8,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 14 dage,123 m²,,Ejerudg.: 3.753 kr/md,3 værelser,Opført 2006,2 toiletter,7130,https://www.boligsiden.dk/addresses/0a3f50bb-c3ff-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Stenhøjvænget 91,7000",2.275.000 kr.,Ullerup Bæk Skolen,"1,07 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke B,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 14 dage,109 m²,Grund: 344 m²,Ejerudg.: 1.635 kr/md,4 værelser,Opført 2004,1 toilet,7000,https://www.boligsiden.dk/addresses/0a3f50ba-d294-32b8-e044-0003ba298018,,,,
"Nørregade 13,9681",900.000 kr.,Løgstør Skole,"6,89 km",7.1,3.8,Villa,Energimærke B,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 316 dage,180 m²,Grund: 1200 m²,Ejerudg.: 1.075 kr/md,5 værelser,Opført 2008,2 toiletter,9681,https://www.boligsiden.dk/addresses/0a3f50c8-8df6-32b8-e044-0003ba298018,,,,
"Dalager 168,5750",2.495.000 kr.,Nordagerskolen,914 m,6.9,3.7,Villa,Energimærke C,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 14 dage,137 m²,Grund: 858 m²,Ejerudg.: 1.762 kr/md,5 værelser,Opført 1997,2 toiletter,5750,https://www.boligsiden.dk/addresses/0a3f50b5-2ca9-32b8-e044-0003ba298018,,,,
"Laanshøj Alle 29,3500",3.495.000 kr.,Søndersøskolen,"1,87 km",8.2,3.9,Rækkehus,Energimærke A2015,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 14 dage,85 m²,Grund: 134 m²,Ejerudg.: 4.394 kr/md,3 værelser,Opført 2020,1 toilet,3500,https://www.boligsiden.dk/addresses/d1d377bc-c306-4d9e-aca4-4de8da9b3694,,,,
"Smedegade 43,7600",1.195.000 kr.,Parkskolen,775 m,7.7,3.7,Villa,Energimærke D,Lav,"25,3%","22,9‰.","Der er 20.802 indbyggere i Struer Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 22,9‰.",Til salg i alt: 14 dage,139 m²,Grund: 247 m²,Ejerudg.: 1.274 kr/md,4 værelser,Opført 1877,1 toilet,7600,https://www.boligsiden.dk/addresses/0a3f50be-e56a-32b8-e044-0003ba298018,,,,
"Irishaven 49,2765",5.600.000 kr.,Balsmoseskolen,390 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 14 dage,143 m²,Grund: 936 m²,Ejerudg.: 4.839 kr/md,4 værelser,Opført 1972,2 toiletter,2765,https://www.boligsiden.dk/addresses/0a3f50a6-002e-32b8-e044-0003ba298018,,,,
"Bramsvej 8,2920",19.995.000 kr.,Ordrup Skole,763 m,8.4,3.8,Villa,Energimærke F,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 14 dage,205 m²,Grund: 708 m²,Ejerudg.: 11.075 kr/md,8 værelser,Opført 1890,2 toiletter,2920,https://www.boligsiden.dk/addresses/0a3f50a3-a228-32b8-e044-0003ba298018,,,,
"Mågebakken 188,5250",2.745.000 kr.,Sanderumskolen,638 m,7.7,3.8,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 14 dage,94 m²,Grund: 309 m²,Ejerudg.: 2.220 kr/md,4 værelser,Opført 1980,1 toilet,5250,https://www.boligsiden.dk/addresses/0a3f50b4-630f-32b8-e044-0003ba298018,,,,
"Kastebjergvej 46,2750",7.450.000 kr.,Skovvejens Skole - Øst,937 m,7.5,3.7,Villa,Energimærke C,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 14 dage,152 m²,Grund: 770 m²,Ejerudg.: 5.221 kr/md,5 værelser,Opført 1969,3 toiletter,2750,https://www.boligsiden.dk/addresses/0a3f50a3-0522-32b8-e044-0003ba298018,,,,
"Ørholmgade 2, 4. th.,2200",3.195.000 kr.,Rådmandsgades Skole,694 m,6.1,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 64 dage,55 m²,,Ejerudg.: 3.068 kr/md,2 værelser,Opført 1935,1 toilet,2200,https://www.boligsiden.dk/addresses/0a3f50a1-d605-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Åbjerg Skovvej 1,7323",2.500.000 kr.,"Firkløverskolen, Elkjær","4,01 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke C,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 542 dage,- m²,Grund: 200649 m²,Ejerudg.: 1.525 kr/md,6 værelser,Opført 1927,2 toiletter,7323,https://www.boligsiden.dk/addresses/0a3f50bb-110a-32b8-e044-0003ba298018,,,,
"Stråmosekær 6,3660",5.995.000 kr.,Stengårdsskolen,883 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2020,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 14 dage,164 m²,Grund: 799 m²,Ejerudg.: 4.470 kr/md,5 værelser,Opført 2018,2 toiletter,3660,https://www.boligsiden.dk/addresses/fec28236-7622-4ec0-8f10-2fe53019bee6,,,,
"Strandvejen 137,8300",2.195.000 kr.,Parkvejens Skole,"1,85 km",7,3.7,Villa,Energimærke G,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 14 dage,180 m²,Grund: 7200 m²,Ejerudg.: 2.998 kr/md,7 værelser,Opført 1864,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-b766-32b8-e044-0003ba298018,,,,
"Bydamsvej 1,9681",375.000 kr.,Løgstør Skole,"6,95 km",7.1,3.8,Villa,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 14 dage,99 m²,Grund: 655 m²,Ejerudg.: 998 kr/md,3 værelser,Opført 1955,2 toiletter,9681,https://www.boligsiden.dk/addresses/0a3f50c8-8217-32b8-e044-0003ba298018,,,,
