"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Nyborg";395117
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Odense";362497
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Svendborg";403390
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Ærø";333121
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Billund";443805
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Esbjerg";408834
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Fanø";430493
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Fredericia";403201
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Haderslev";391663
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Kolding";429135
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Sønderborg";394121
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Tønder";395715
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Varde";428836
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Vejen";425528
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Vejle";453527
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Aabenraa";401029
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Favrskov";491455
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Hedensted";459803
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Horsens";418221
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Norddjurs";375640
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Odder";459467
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Randers";391922
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Samsø";358817
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Silkeborg";468097
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Skanderborg";528174
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Syddjurs";432820
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Aarhus";390365
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Herning";435002
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Holstebro";425384
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Ikast-Brande";424702
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Lemvig";436089
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Ringkøbing-Skjern";430381
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Skive";407677
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Struer";403105
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Viborg";429845
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Brønderslev";410545
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Frederikshavn";390870
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Hjørring";397553
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Jammerbugt";409908
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Læsø";330960
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Mariagerfjord";412607
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Morsø";388518
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Rebild";486463
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Thisted";404770
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Vesthimmerlands";403184
"1 Disponibel indkomst (2+30-31-32-35)";"Gennemsnit for alle familier (kr.)";"Aalborg";379857
