,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Havneøen 8, 8. th.,7100",9.495.000 kr.,NOVAskolen,"1,5 km",6.8,3.8,Ejerlejlighed,Energimærke A2010,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 140 dage,234 m²,,Ejerudg.: 8.779 kr/md,4 værelser,Opført 2019,3 toiletter,7100,https://www.boligsiden.dk/addresses/93c87c10-651d-4f18-b56f-015692a80b5e,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Dagmarvej 9,7400",1.595.000 kr.,Snejbjerg Skole,854 m,6.9,3.8,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 61 dage,153 m²,Grund: 700 m²,Ejerudg.: 2.381 kr/md,6 værelser,Opført 1963,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-5a18-32b8-e044-0003ba298018,,,,
"Overbrovej 34,8586",1.045.000 kr.,Børneby Midt,"5,01 km",6.4,3.7,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 61 dage,133 m²,Grund: 829 m²,Ejerudg.: 1.160 kr/md,4 værelser,Opført 1976,2 toiletter,8586,https://www.boligsiden.dk/addresses/0a3f50c0-87bc-32b8-e044-0003ba298018,,,,
"Lysholmparken 23,4320",2.750.000 kr.,Osted Skole,474 m,7.1,3.6,Villa,Energimærke D,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 61 dage,154 m²,Grund: 723 m²,Ejerudg.: 2.717 kr/md,5 værelser,Opført 1974,2 toiletter,4320,https://www.boligsiden.dk/addresses/0a3f50ab-aac4-32b8-e044-0003ba298018,,,,
"Hassellunden 51,6705",2.098.000 kr.,Kvaglundskolen,446 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 61 dage,178 m²,Grund: 1062 m²,Ejerudg.: 2.035 kr/md,5 værelser,Opført 1974,2 toiletter,6705,https://www.boligsiden.dk/addresses/0a3f50b8-ef1e-32b8-e044-0003ba298018,,,,
"Stationsmestervej 31, st. tv.,9200",998.000 kr.,Sofiendalskolen,916 m,6.7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 317 dage,81 m²,,Ejerudg.: 2.357 kr/md,3 værelser,Opført 1969,1 toilet,9200,https://www.boligsiden.dk/addresses/0a3f50ca-beec-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skelbækvej 1,8240",5.100.000 kr.,Risskov Skole,533 m,8.4,3.8,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 61 dage,100 m²,Grund: 458 m²,Ejerudg.: 3.811 kr/md,4 værelser,Opført 1959,1 toilet,8240,https://www.boligsiden.dk/addresses/0a3f50c4-268d-32b8-e044-0003ba298018,,,,
"Hornsherredvej 233,4070",2.495.000 kr.,Trællerupskolen,"3,33 km",7.5,3.6,Villa,Energimærke G,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 61 dage,100 m²,Grund: 908 m²,Ejerudg.: 2.866 kr/md,4 værelser,Opført 1966,1 toilet,4070,https://www.boligsiden.dk/addresses/0a3f50aa-cfbc-32b8-e044-0003ba298018,,,,
"Hagens Alle 49,2900",10.995.000 kr.,Dyssegårdsskolen,484 m,8.4,3.8,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 61 dage,157 m²,Grund: 577 m²,Ejerudg.: 6.997 kr/md,6 værelser,Opført 1936,2 toiletter,2900,https://www.boligsiden.dk/addresses/0a3f50a3-c4a5-32b8-e044-0003ba298018,,,,
"Fulbyvej 19,4180",2.345.000 kr.,Pedersborg Skole,"2,05 km",6.9,3.6,Villa,Energimærke C,Høj,"26,3%","25,74‰.","Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",Til salg i alt: 61 dage,237 m²,Grund: 18825 m²,Ejerudg.: 2.929 kr/md,7 værelser,Opført 1968,2 toiletter,4180,https://www.boligsiden.dk/addresses/0a3f50ae-da30-32b8-e044-0003ba298018,,,,
"Øksenbjergvej 67,5700",2.395.000 kr.,Ørkildskolen,449 m,6.6,3.8,Villa,Energimærke F,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 61 dage,128 m²,Grund: 1345 m²,Ejerudg.: 2.850 kr/md,4 værelser,Opført 1951,1 toilet,5700,https://www.boligsiden.dk/addresses/0a3f50b5-b64d-32b8-e044-0003ba298018,,,,
"Rosenlundsgade 10,9510",1.595.000 kr.,Arden Skole,"1,01 km",6.8,3.8,Villa,Energimærke C,Lav,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 302 dage,165 m²,Grund: 900 m²,Ejerudg.: 1.686 kr/md,5 værelser,Opført 1974,1 toilet,9510,https://www.boligsiden.dk/addresses/0a3f50c6-c3e0-32b8-e044-0003ba298018,,,,
"Hasseltoften 22,8361",2.795.000 kr.,Bavnehøj Skole,472 m,6.7,3.6,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 61 dage,140 m²,Grund: 801 m²,Ejerudg.: 2.439 kr/md,5 værelser,Opført 1969,1 toilet,8361,https://www.boligsiden.dk/addresses/0a3f50c3-10f8-32b8-e044-0003ba298018,,,,
"Ege Alle 22A,8766",750.000 kr.,Nørre-Snede Skole,924 m,6.5,3.6,Villa,Energimærke C,Mellem,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 61 dage,97 m²,Grund: 539 m²,Ejerudg.: 1.077 kr/md,4 værelser,Opført 1987,1 toilet,8766,https://www.boligsiden.dk/addresses/0a3f50bc-68c1-32b8-e044-0003ba298018,,,,
"Christian II's Allé 14, 1.,2300",8.845.000 kr.,Peder Lykke Skolen,611 m,6.5,3.7,Villalejlighed,Energimærke F,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 308 dage,162 m²,Grund: 591 m²,Ejerudg.: 6.817 kr/md,6 værelser,Opført 1896,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509d-ad41-32b8-e044-0003ba298018,,,,
"Søndergade 12,6690",798.000 kr.,Gørding Skole,640 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 61 dage,175 m²,Grund: 286 m²,Ejerudg.: 1.575 kr/md,7 værelser,Opført 1946,2 toiletter,6690,https://www.boligsiden.dk/addresses/0a3f50b8-b15d-32b8-e044-0003ba298018,,,,
"Alhambravej 22, 1. tv.,1826",7.995.000 kr.,Ny Hollænderskolen,475 m,8,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 333 dage,150 m²,,Ejerudg.: 10.680 kr/md,5 værelser,Opført 1876,1 toilet,1826,https://www.boligsiden.dk/addresses/0a3f50a2-0918-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Stenildhøjvej 59,9600",3.498.000 kr.,Aars Skole,"1,29 km",6.5,3.8,Villa,Energimærke A2010,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 472 dage,205 m²,Grund: 1108 m²,Ejerudg.: 2.344 kr/md,5 værelser,Opført 2005,2 toiletter,9600,https://www.boligsiden.dk/addresses/0a3f50cb-27c9-32b8-e044-0003ba298018,,,,
"Åstruplundvej 42,8740",2.195.000 kr.,"Brædstrup Skole, folkeskoleafdeling","4,04 km",6.6,3.7,Villa,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 61 dage,240 m²,Grund: 6122 m²,Ejerudg.: 1.847 kr/md,7 værelser,Opført 1900,2 toiletter,8740,https://www.boligsiden.dk/addresses/0a3f50ba-4d54-32b8-e044-0003ba298018,,,,
"Kirketerpvej 18,9541",1.245.000 kr.,Suldrup Skole,"3,29 km",6.7,3.7,Villa,Energimærke D,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 61 dage,264 m²,Grund: 1334 m²,Ejerudg.: 1.547 kr/md,8 værelser,Opført 1973,1 toilet,9541,https://www.boligsiden.dk/addresses/0a3f50c9-66f9-32b8-e044-0003ba298018,,,,
"Tyreengen 36, 2. th.,4220",695.000 kr.,Baggesenskolen,"1,41 km",6.7,3.6,Ejerlejlighed,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 61 dage,80 m²,,Ejerudg.: 2.313 kr/md,3 værelser,Opført 1971,1 toilet,4220,https://www.boligsiden.dk/addresses/0a3f50ad-f5cf-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Søstrupvej 72,4420",3.995.000 kr.,"Nr. Jernløse, Knabstrup og Undløse Skole","1,15 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke B,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 61 dage,229 m²,Grund: 150801 m²,Ejerudg.: 1.834 kr/md,3 værelser,Opført 1870,1 toilet,4420,https://www.boligsiden.dk/addresses/0a3f50ad-9871-32b8-e044-0003ba298018,,,,
"Boestoftevej 24,4673",1.650.000 kr.,Store Heddinge Skole,"6,07 km",6.5,3.6,Villa,Energimærke E,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 61 dage,161 m²,Grund: 8126 m²,Ejerudg.: 2.679 kr/md,6 værelser,Opført 1932,1 toilet,4673,https://www.boligsiden.dk/addresses/0a3f50b1-4956-32b8-e044-0003ba298018,,,,
"Vesterdamsvænget 27,7400",3.150.000 kr.,Lind Skole,"1,4 km",7.5,3.8,Villa,Energimærke A2010,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 61 dage,158 m²,Grund: 788 m²,Ejerudg.: 2.440 kr/md,5 værelser,Opført 2024,-,7400,https://www.boligsiden.dk/addresses/1dba105c-631a-41ef-b2a6-4c9268e03428,,,,
"Fåborgvej 4A,8940",2.475.000 kr.,Søndermarkskolen,811 m,6.8,3.8,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 61 dage,173 m²,Grund: 700 m²,Ejerudg.: 1.922 kr/md,5 værelser,Opført 1988,2 toiletter,8940,https://www.boligsiden.dk/addresses/0a3f50c0-e9c4-32b8-e044-0003ba298018,,,,
"E Christensens Vej 102,7430",1.495.000 kr.,Ikast Nordre Skole,"1,82 km",6.7,3.7,Landejendom/Landejendom,Energimærke G,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 61 dage,128 m²,Grund: 16000 m²,Ejerudg.: 1.347 kr/md,2 værelser,Opført 1877,1 toilet,7430,https://www.boligsiden.dk/addresses/0a3f50be-3e1e-32b8-e044-0003ba298018,,,,
"Hunseby Strandvej 21,4930",1.200.000 kr.,"Maribo Skole, Borgerskoleafdelingen","3,2 km",6.1,3.6,Villa/Fritidsbolig,Energimærke C,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 61 dage,155 m²,Grund: 3388 m²,Ejerudg.: 1.319 kr/md,5 værelser,Opført 1877,1 toilet,4930,https://www.boligsiden.dk/addresses/0a3f50af-c7af-32b8-e044-0003ba298018,,,,
"Pilevænget 4,7173",2.995.000 kr.,Øster Nykirke Skole,619 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 61 dage,179 m²,Grund: 1581 m²,Ejerudg.: 1.915 kr/md,5 værelser,Opført 2007,2 toiletter,7173,https://www.boligsiden.dk/addresses/16d19f5b-edb2-16bd-e044-0003ba298018,,,,
"Bygaden 30,6780",595.000 kr.,Skærbæk Distriktsskole,"5,28 km",6,3.6,Villa/Fritidsbolig,Energimærke F,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 389 dage,143 m²,Grund: 1727 m²,Ejerudg.: 988 kr/md,6 værelser,Opført 1906,2 toiletter,6780,https://www.boligsiden.dk/addresses/0a3f50b7-6659-32b8-e044-0003ba298018,,,,
"Bellisvej 8,4420",2.995.000 kr.,"Nr. Jernløse, Knabstrup og Undløse Skole","1,23 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 61 dage,150 m²,Grund: 927 m²,Ejerudg.: 2.086 kr/md,4 værelser,Opført 1997,2 toiletter,4420,https://www.boligsiden.dk/addresses/0a3f50ad-900d-32b8-e044-0003ba298018,,,,
"Adelvej 36,8240",12.995.000 kr.,Strandskolen,903 m,8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 61 dage,191 m²,Grund: 788 m²,Ejerudg.: 6.563 kr/md,7 værelser,Opført 1969,2 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c2-658b-32b8-e044-0003ba298018,,,,
"Østergade 23,8831",895.000 kr.,Løgstrup Skole,418 m,7.1,3.7,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 61 dage,96 m²,Grund: 759 m²,Ejerudg.: 1.223 kr/md,3 værelser,Opført 1962,1 toilet,8831,https://www.boligsiden.dk/addresses/0a3f50c6-aa89-32b8-e044-0003ba298018,,,,
"Bøgebakken 49,7400",4.495.000 kr.,Lundgårdskolen,"2,26 km",7.5,3.8,Villa,Energimærke A2015,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 61 dage,167 m²,Grund: 820 m²,Ejerudg.: 2.984 kr/md,4 værelser,Opført 2024,2 toiletter,7400,https://www.boligsiden.dk/addresses/975904aa-8152-4b4c-bb14-68fbb9ddf67f,,,,
"Bjelkes Allé 16, 1. tv.,2200",4.495.000 kr.,Nørrebro Park Skole,286 m,6.7,3.8,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 61 dage,71 m²,,Ejerudg.: 4.426 kr/md,3 værelser,Opført 2018,1 toilet,2200,https://www.boligsiden.dk/addresses/b77421bd-baf5-4848-89d2-8e10d980ef56,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Stensbjergvej 22,5672",395.000 kr.,Brobyskolerne,"2,62 km",6.9,3.6,Villa,Energimærke E,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 968 dage,124 m²,Grund: 902 m²,Ejerudg.: 1.456 kr/md,2 værelser,Opført 1852,1 toilet,5672,https://www.boligsiden.dk/addresses/0a3f50b2-703d-32b8-e044-0003ba298018,,,,
"Skibsbakken 39,5881",2.995.000 kr.,Skårup Skole,"4,07 km",7,3.7,Villa,Energimærke A2010,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 61 dage,144 m²,Grund: 923 m²,Ejerudg.: 2.830 kr/md,4 værelser,Opført 2004,2 toiletter,5881,https://www.boligsiden.dk/addresses/0a3f50b5-9c36-32b8-e044-0003ba298018,,,,
"Færøvej 102,9800",2.175.000 kr.,Hjørring Ny 10.,612 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 61 dage,124 m²,Grund: 1008 m²,Ejerudg.: 1.731 kr/md,4 værelser,Opført 1979,1 toilet,9800,https://www.boligsiden.dk/addresses/0a3f50c8-1421-32b8-e044-0003ba298018,,,,
"Assenbækvej 43,9700",875.000 kr.,Saltum Skole,"4,27 km",6.8,3.7,Villa,Energimærke D,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 61 dage,136 m²,Grund: 1360 m²,Ejerudg.: 977 kr/md,3 værelser,Opført 1938,1 toilet,9700,https://www.boligsiden.dk/addresses/0a3f50c8-cd5d-32b8-e044-0003ba298018,,,,
"Gl. Frederiksborgvej 79,3450",12.500.000 kr.,Hanebjerg Skole,"3,95 km",7.7,3.7,Landejendom,Energimærke A2010,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 341 dage,412 m²,Grund: 56476 m²,Ejerudg.: 12.488 kr/md,5 værelser,Opført 1825,2 toiletter,3450,https://www.boligsiden.dk/addresses/0a3f50a9-afc0-32b8-e044-0003ba298018,,,,
"Bilsbækvej 21,8300",898.000 kr.,"Vestskolen, afd. Skovbakken","4,7 km",7.2,3.7,Villa,Energimærke E,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 61 dage,113 m²,Grund: 865 m²,Ejerudg.: 1.569 kr/md,4 værelser,Opført 1966,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-94bf-32b8-e044-0003ba298018,,,,
"Mosehøjvej 19,2920",35.000.000 kr.,Skovgårdsskolen,445 m,8.6,3.9,Villa,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 193 dage,366 m²,Grund: 2387 m²,Ejerudg.: 30.383 kr/md,11 værelser,Opført 1958,4 toiletter,2920,https://www.boligsiden.dk/addresses/76d29f28-27cf-3856-e044-00144f3ead67,,,,
"Hvidørevej 16,2930",12.495.000 kr.,Skovshoved Skole,735 m,8.2,3.9,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 331 dage,157 m²,Grund: 800 m²,Ejerudg.: 9.214 kr/md,8 værelser,Opført 1958,2 toiletter,2930,https://www.boligsiden.dk/addresses/0a3f50a3-cb3e-32b8-e044-0003ba298018,,,,
"H.C. Andersens Gade 33B,5000",6.275.000 kr.,Munkebjergskolen,564 m,7.4,3.8,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 61 dage,224 m²,Grund: 372 m²,Ejerudg.: 3.521 kr/md,5 værelser,Opført 1898,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b3-f2d2-32b8-e044-0003ba298018,,,,
"Hornsherredvej 409,4070",2.695.000 kr.,Kirke Hyllinge Skole,"2,98 km",6.9,3.6,Villa,Energimærke F,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 61 dage,201 m²,Grund: 921 m²,Ejerudg.: 2.312 kr/md,7 værelser,Opført 1946,2 toiletter,4070,https://www.boligsiden.dk/addresses/0a3f50aa-cffe-32b8-e044-0003ba298018,,,,
"Peder Skramsgade 6A,8752",2.895.000 kr.,Østbirk Skole,264 m,7.2,3.7,Villa,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 61 dage,190 m²,Grund: 797 m²,Ejerudg.: 2.121 kr/md,4 værelser,Opført 1966,1 toilet,8752,https://www.boligsiden.dk/addresses/3ada494f-f165-4f8e-9c02-dc28fae1fd90,,,,
"Guldager 4,7400",1.950.000 kr.,Lundgårdskolen,"1,69 km",7.5,3.8,Villa,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 210 dage,148 m²,Grund: 712 m²,Ejerudg.: 1.461 kr/md,6 værelser,Opført 1962,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-6d1e-32b8-e044-0003ba298018,,,,
"Valby Langgade 28, 2. th.,2500",4.298.000 kr.,Valby Skole,704 m,6.6,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 61 dage,88 m²,,Ejerudg.: 5.275 kr/md,3 værelser,Opført 1935,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f50a1-676e-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Gl. Bjært 7,6091",699.000 kr.,Sdr. Bjert Skole,692 m,8,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 186 dage,106 m²,Grund: 764 m²,Ejerudg.: 1.762 kr/md,3 værelser,Opført 1914,2 toiletter,6091,https://www.boligsiden.dk/addresses/0a3f50bb-fde6-32b8-e044-0003ba298018,,,,
"Dorthinevej 1,9620",495.000 kr.,Aalestrup Skole,"4,57 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 335 dage,201 m²,Grund: 1000 m²,Ejerudg.: 1.095 kr/md,6 værelser,Opført 1978,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-ae32-32b8-e044-0003ba298018,,,,
"P.M. Madsens Vej 2A,5260",2.295.000 kr.,Dalumskolen,311 m,7.2,3.8,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 61 dage,150 m²,Grund: 762 m²,Ejerudg.: 2.353 kr/md,6 værelser,Opført 1969,2 toiletter,5260,https://www.boligsiden.dk/addresses/0a3f50b4-c7fe-32b8-e044-0003ba298018,,,,
"Midtløkke 2,6400",1.525.000 kr.,Nydamskolen,522 m,7.2,3.8,Villa,Energimærke C,Meget høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 61 dage,115 m²,Grund: 978 m²,Ejerudg.: 1.224 kr/md,4 værelser,Opført 1974,1 toilet,6400,https://www.boligsiden.dk/addresses/0a3f50b7-81f0-32b8-e044-0003ba298018,,,,
"Vejgårdspark 73,3520",3.800.000 kr.,Stavnsholtskolen,347 m,7,3.7,Rækkehus,Energimærke C,Høj,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 61 dage,106 m²,Grund: 43014 m²,Ejerudg.: 4.737 kr/md,4 værelser,Opført 1976,2 toiletter,3520,https://www.boligsiden.dk/addresses/0a3f50a8-2326-32b8-e044-0003ba298018,,,,
"Snerlevej 23,8700",1.875.000 kr.,Dagnæsskolen,528 m,7,3.8,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 61 dage,124 m²,Grund: 823 m²,Ejerudg.: 1.839 kr/md,4 værelser,Opført 1969,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-898c-32b8-e044-0003ba298018,,,,
"Stjernholmsgade 36, 2. th.,8700",1.675.000 kr.,Langmarkskolen,"1,37 km",6.9,3.8,Ejerlejlighed,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 244 dage,108 m²,,Ejerudg.: 2.260 kr/md,4 værelser,Opført 1906,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-8ef8-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Ja,
