"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Region Sjælland";66.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Greve";45.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Køge";66.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Lejre";78.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Roskilde";54.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Solrød";35.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Faxe";63.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Guldborgsund";86.5
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Holbæk";60.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Kalundborg";63.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Lolland";122.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Næstved";61.4
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Odsherred";91.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Ringsted";46.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Slagelse";67.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Sorø";61.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Stevns";69.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Vordingborg";73.4
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Region Syddanmark";75.4
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Assens";70.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Faaborg-Midtfyn";75.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Kerteminde";98.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Langeland";124.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Middelfart";67.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Nordfyns";103.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Nyborg";72.5
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Odense";51.5
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Svendborg";61.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Ærø";170.5
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Billund";114.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Esbjerg";67.2
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Fanø";101.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Fredericia";62.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Haderslev";69.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Kolding";62.4
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Sønderborg";83.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Tønder";128.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Varde";134.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Vejen";105.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Vejle";66.5
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Aabenraa";79.2
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Region Midtjylland";66.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Favrskov";65.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Hedensted";83.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Horsens";62.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Norddjurs";99.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Odder";70.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Randers";55.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Samsø";256.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Silkeborg";61.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Skanderborg";67.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Syddjurs";105.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Aarhus";39.2
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Herning";75.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Holstebro";80.2
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Ikast-Brande";101.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Lemvig";95.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Ringkøbing-Skjern";91.3
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Skive";81.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Struer";79.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Viborg";74.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Region Nordjylland";84.8
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Brønderslev";87.2
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Frederikshavn";86.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Hjørring";95.9
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Jammerbugt";136.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Læsø";223.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Mariagerfjord";72.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Morsø";105.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Rebild";84.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Thisted";85.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Vesthimmerlands";169.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Aalborg";57.4
