"Alder i alt";"I alt";"1423 København K (Københavns Kommune)";87
"Alder i alt";"I alt";"1424 København K (Københavns Kommune)";374
"Alder i alt";"I alt";"1425 København K (Københavns Kommune)";263
"Alder i alt";"I alt";"1426 København K (Københavns Kommune)";145
"Alder i alt";"I alt";"1427 København K (Københavns Kommune)";226
"Alder i alt";"I alt";"1428 København K (Københavns Kommune)";448
"Alder i alt";"I alt";"1429 København K (Københavns Kommune)";505
"Alder i alt";"I alt";"1430 København K (Københavns Kommune)";410
"Alder i alt";"I alt";"1431 København K (Københavns Kommune)";0
"Alder i alt";"I alt";"1432 København K (Københavns Kommune)";2182
"Alder i alt";"I alt";"1433 København K (Københavns Kommune)";0
"Alder i alt";"I alt";"1434 København K (Københavns Kommune)";136
"Alder i alt";"I alt";"1435 København K (Københavns Kommune)";103
"Alder i alt";"I alt";"1436 København K (Københavns Kommune)";342
"Alder i alt";"I alt";"1437 København K (Københavns Kommune)";457
"Alder i alt";"I alt";"1439 København K (Københavns Kommune)";158
"Alder i alt";"I alt";"1440 København K (Københavns Kommune)";729
"Alder i alt";"I alt";"1441 København K (Københavns Kommune)";157
"Alder i alt";"I alt";"1450 København K (Københavns Kommune)";50
"Alder i alt";"I alt";"1451 København K (Københavns Kommune)";71
"Alder i alt";"I alt";"1452 København K (Københavns Kommune)";134
"Alder i alt";"I alt";"1453 København K (Københavns Kommune)";324
"Alder i alt";"I alt";"1454 København K (Københavns Kommune)";170
"Alder i alt";"I alt";"1455 København K (Københavns Kommune)";320
"Alder i alt";"I alt";"1456 København K (Københavns Kommune)";134
"Alder i alt";"I alt";"1457 København K (Københavns Kommune)";8
"Alder i alt";"I alt";"1458 København K (Københavns Kommune)";73
"Alder i alt";"I alt";"1459 København K (Københavns Kommune)";46
"Alder i alt";"I alt";"1460 København K (Københavns Kommune)";68
"Alder i alt";"I alt";"1462 København K (Københavns Kommune)";87
"Alder i alt";"I alt";"1463 København K (Københavns Kommune)";27
"Alder i alt";"I alt";"1464 København K (Københavns Kommune)";9
"Alder i alt";"I alt";"1466 København K (Københavns Kommune)";105
"Alder i alt";"I alt";"1467 København K (Københavns Kommune)";53
"Alder i alt";"I alt";"1468 København K (Københavns Kommune)";120
"Alder i alt";"I alt";"1470 København K (Københavns Kommune)";76
"Alder i alt";"I alt";"1471 København K (Københavns Kommune)";38
"Alder i alt";"I alt";"1472 København K (Københavns Kommune)";68
"Alder i alt";"I alt";"1473 København K (Københavns Kommune)";26
"Alder i alt";"I alt";"1500 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1550 København V (Københavns Kommune)";7
"Alder i alt";"I alt";"1551 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1552 København V (Københavns Kommune)";384
"Alder i alt";"I alt";"1553 København V (Københavns Kommune)";412
"Alder i alt";"I alt";"1554 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1555 København V (Københavns Kommune)";18
"Alder i alt";"I alt";"1556 København V (Københavns Kommune)";49
"Alder i alt";"I alt";"1557 København V (Københavns Kommune)";85
"Alder i alt";"I alt";"1558 København V (Københavns Kommune)";58
"Alder i alt";"I alt";"1559 København V (Københavns Kommune)";30
"Alder i alt";"I alt";"1560 København V (Københavns Kommune)";5
"Alder i alt";"I alt";"1561 København V (Københavns Kommune)";683
"Alder i alt";"I alt";"1562 København V (Københavns Kommune)";36
"Alder i alt";"I alt";"1563 København V (Københavns Kommune)";18
"Alder i alt";"I alt";"1564 København V (Københavns Kommune)";115
"Alder i alt";"I alt";"1568 København V (Københavns Kommune)";65
"Alder i alt";"I alt";"1569 København V (Københavns Kommune)";88
"Alder i alt";"I alt";"1570 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1571 København V (Københavns Kommune)";35
"Alder i alt";"I alt";"1572 København V (Københavns Kommune)";113
"Alder i alt";"I alt";"1573 København V (Københavns Kommune)";349
"Alder i alt";"I alt";"1574 København V (Københavns Kommune)";81
"Alder i alt";"I alt";"1575 København V (Københavns Kommune)";24
"Alder i alt";"I alt";"1576 København V (Københavns Kommune)";56
"Alder i alt";"I alt";"1577 København V (Københavns Kommune)";593
"Alder i alt";"I alt";"1600 København V (Københavns Kommune)";27
"Alder i alt";"I alt";"1601 København V (Københavns Kommune)";517
"Alder i alt";"I alt";"1602 København V (Københavns Kommune)";31
"Alder i alt";"I alt";"1603 København V (Københavns Kommune)";73
"Alder i alt";"I alt";"1605 København V (Københavns Kommune)";37
"Alder i alt";"I alt";"1606 København V (Københavns Kommune)";154
"Alder i alt";"I alt";"1608 København V (Københavns Kommune)";30
"Alder i alt";"I alt";"1609 København V (Københavns Kommune)";2
"Alder i alt";"I alt";"1610 København V (Københavns Kommune)";658
"Alder i alt";"I alt";"1611 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1614 København V (Københavns Kommune)";36
"Alder i alt";"I alt";"1615 København V (Københavns Kommune)";235
"Alder i alt";"I alt";"1616 København V (Københavns Kommune)";116
"Alder i alt";"I alt";"1617 København V (Københavns Kommune)";150
"Alder i alt";"I alt";"1618 København V (Københavns Kommune)";284
"Alder i alt";"I alt";"1619 København V (Københavns Kommune)";139
"Alder i alt";"I alt";"1620 København V (Københavns Kommune)";3213
"Alder i alt";"I alt";"1621 København V (Københavns Kommune)";121
"Alder i alt";"I alt";"1622 København V (Københavns Kommune)";196
"Alder i alt";"I alt";"1623 København V (Københavns Kommune)";128
"Alder i alt";"I alt";"1624 København V (Københavns Kommune)";177
"Alder i alt";"I alt";"1631 København V (Københavns Kommune)";197
"Alder i alt";"I alt";"1632 København V (Københavns Kommune)";140
"Alder i alt";"I alt";"1633 København V (Københavns Kommune)";103
"Alder i alt";"I alt";"1634 København V (Københavns Kommune)";175
"Alder i alt";"I alt";"1635 København V (Københavns Kommune)";151
"Alder i alt";"I alt";"1650 København V (Københavns Kommune)";1528
"Alder i alt";"I alt";"1651 København V (Københavns Kommune)";349
"Alder i alt";"I alt";"1652 København V (Københavns Kommune)";286
"Alder i alt";"I alt";"1653 København V (Københavns Kommune)";243
"Alder i alt";"I alt";"1654 København V (Københavns Kommune)";436
"Alder i alt";"I alt";"1655 København V (Københavns Kommune)";523
"Alder i alt";"I alt";"1656 København V (Københavns Kommune)";687
"Alder i alt";"I alt";"1657 København V (Københavns Kommune)";514
"Alder i alt";"I alt";"1658 København V (Københavns Kommune)";865
"Alder i alt";"I alt";"1659 København V (Københavns Kommune)";47
"Alder i alt";"I alt";"1660 København V (Københavns Kommune)";722
"Alder i alt";"I alt";"1661 København V (Københavns Kommune)";430
"Alder i alt";"I alt";"1662 København V (Københavns Kommune)";942
"Alder i alt";"I alt";"1663 København V (Københavns Kommune)";1543
"Alder i alt";"I alt";"1664 København V (Københavns Kommune)";110
"Alder i alt";"I alt";"1665 København V (Københavns Kommune)";1258
"Alder i alt";"I alt";"1666 København V (Københavns Kommune)";692
"Alder i alt";"I alt";"1667 København V (Københavns Kommune)";161
"Alder i alt";"I alt";"1668 København V (Københavns Kommune)";429
"Alder i alt";"I alt";"1669 København V (Københavns Kommune)";750
"Alder i alt";"I alt";"1670 København V (Københavns Kommune)";373
"Alder i alt";"I alt";"1671 København V (Københavns Kommune)";543
"Alder i alt";"I alt";"1672 København V (Københavns Kommune)";150
"Alder i alt";"I alt";"1673 København V (Københavns Kommune)";148
"Alder i alt";"I alt";"1674 København V (Københavns Kommune)";1226
"Alder i alt";"I alt";"1675 København V (Københavns Kommune)";122
"Alder i alt";"I alt";"1676 København V (Københavns Kommune)";358
"Alder i alt";"I alt";"1677 København V (Københavns Kommune)";142
"Alder i alt";"I alt";"1700 København V (Københavns Kommune)";581
"Alder i alt";"I alt";"1701 København V (Københavns Kommune)";117
"Alder i alt";"I alt";"1702 København V (Københavns Kommune)";143
"Alder i alt";"I alt";"1703 København V (Københavns Kommune)";191
